37.000,-0.724,1017.789,16.780,1.223,-1.166,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.049,19.363,0.000,32.312,0.000,128.000,0.000,0.038,19.211,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,1.000
37.000,-0.746,1017.792,16.780,1.223,-1.218,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.038,19.370,0.000,32.312,0.000,128.000,0.000,0.038,19.217,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,1.000
37.000,-0.770,1017.792,16.780,1.223,-1.273,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.049,19.354,0.000,32.312,0.000,128.000,0.000,0.038,19.211,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,2.000
37.000,-0.799,1017.791,16.780,1.223,-1.341,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.044,19.363,0.000,32.312,0.000,128.125,0.000,0.038,19.195,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,2.000
37.000,-0.819,1017.792,16.780,1.223,-1.387,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.027,19.353,0.000,32.312,0.000,128.000,0.000,0.038,19.204,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,3.000
37.000,-0.835,1017.792,16.780,1.223,-1.424,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.044,19.349,0.000,32.312,0.000,128.000,0.000,0.054,19.211,0.000,31.297,26.000,2.000,2026.000,9.000,56.000,3.000
37.000,-0.869,1017.790,16.780,1.223,-1.503,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.038,19.355,0.000,32.312,0.000,128.000,0.000,0.038,19.209,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,4.000
37.000,-0.885,1017.790,16.780,1.223,-1.540,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.038,19.358,0.000,32.312,0.000,128.000,0.000,0.038,19.200,0.000,31.297,26.000,2.000,2026.000,9.000,56.000,4.000
37.000,-0.900,1017.792,16.780,1.223,-1.575,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.033,19.368,0.000,32.312,0.000,128.000,0.000,0.054,19.220,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,5.000
37.000,-0.913,1017.790,16.780,1.223,-1.605,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.060,19.363,0.000,32.312,0.000,128.000,0.000,0.054,19.179,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,5.000
37.000,-0.939,1017.792,16.780,1.223,-1.666,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.038,19.360,0.000,32.312,0.000,128.000,0.000,0.049,19.198,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,6.000
37.000,-0.956,1017.790,16.780,1.223,-1.705,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.065,19.360,0.000,32.312,0.000,128.000,0.000,0.044,19.206,0.000,31.297,26.000,2.000,2026.000,9.000,56.000,6.000
37.000,-0.976,1017.789,16.780,1.223,-1.752,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.060,19.336,0.000,32.312,0.000,128.000,0.000,0.038,19.212,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,7.000
37.000,-0.994,1017.790,16.780,1.223,-1.794,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.022,19.364,0.000,32.312,0.000,127.986,0.000,0.038,19.201,0.029,31.294,26.000,2.000,2026.000,9.000,56.000,7.000
37.000,-1.003,1017.790,16.780,1.223,-1.815,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.054,19.356,0.000,32.312,0.004,127.214,0.004,0.054,19.209,0.184,31.294,26.000,2.000,2026.000,9.000,56.000,8.000
37.000,-1.026,1017.791,16.780,1.223,-1.868,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.049,19.360,0.000,32.312,0.007,126.750,0.000,0.038,19.196,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,8.000
37.000,-1.044,1017.791,16.780,1.223,-1.910,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.038,19.364,0.000,32.309,0.007,126.755,0.000,0.027,19.213,0.022,31.294,26.000,2.000,2026.000,9.000,56.000,9.000
37.000,-1.057,1017.790,16.780,1.223,-1.940,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.033,19.360,0.000,32.312,0.007,126.875,0.000,0.049,19.181,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,9.000
37.000,-1.074,1017.791,16.780,1.223,-1.979,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.065,19.378,0.000,32.312,0.007,126.875,0.000,0.038,19.196,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,10.000
37.000,-1.087,1017.791,16.780,1.223,-2.010,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.038,19.360,0.000,32.312,0.007,126.875,0.000,0.038,19.218,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,10.000
37.000,-1.095,1017.791,16.780,1.223,-2.028,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.000,0.000,0.022,19.361,0.000,32.312,0.007,126.976,0.000,0.027,19.210,0.044,31.294,26.000,2.000,2026.000,9.000,56.000,11.000
37.000,-1.108,1017.790,16.780,1.223,-2.058,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.033,19.376,0.000,32.312,0.007,126.875,0.000,0.044,19.191,0.000,31.297,26.000,2.000,2026.000,9.000,56.000,11.000
37.000,-1.116,1017.787,16.780,1.223,-2.077,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.044,19.381,0.000,32.312,0.007,126.875,0.000,0.044,19.218,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,12.000
37.000,-1.132,1017.788,16.780,1.223,-2.114,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.049,19.376,0.000,32.312,0.007,126.875,0.000,0.033,19.189,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,12.000
37.000,-1.147,1017.788,16.780,1.223,-2.149,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.049,19.365,0.000,32.309,0.007,126.875,0.000,0.033,19.205,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,13.000
37.000,-1.158,1017.786,16.780,1.223,-2.175,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.038,19.350,0.000,32.309,0.007,126.875,0.000,0.044,19.208,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,13.000
37.000,-1.170,1017.785,16.780,1.223,-2.202,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.038,19.367,0.000,32.309,0.007,126.875,0.000,0.038,19.195,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,14.000
37.000,-1.180,1017.786,16.780,1.223,-2.226,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.044,19.377,0.000,32.312,0.007,126.875,0.000,0.038,19.197,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,14.000
37.000,-1.189,1017.786,16.780,1.223,-2.247,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.038,19.378,0.000,32.312,0.007,126.875,0.000,0.022,19.195,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,15.000
37.000,-1.197,1017.785,16.780,1.223,-2.265,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.033,19.386,0.000,32.309,0.007,126.875,0.000,0.038,19.186,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,15.000
37.000,-1.209,1017.785,16.780,1.223,-2.293,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.060,19.371,0.000,32.312,0.007,126.875,0.000,0.044,19.200,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,16.000
37.000,-1.211,1017.784,16.780,1.223,-2.298,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.060,19.374,0.000,32.312,0.007,126.875,0.000,0.044,19.185,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,16.000
37.000,-1.233,1017.782,16.780,1.223,-2.349,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.049,19.347,0.000,32.312,0.007,127.000,0.000,0.038,19.200,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,17.000
37.000,-1.236,1017.782,16.780,1.223,-2.356,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.044,19.356,0.000,32.312,0.007,127.000,0.000,0.038,19.196,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,17.000
37.000,-1.246,1017.781,16.780,1.223,-2.379,NaN,NaN,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.044,19.373,0.000,32.309,0.007,127.000,0.000,0.038,19.209,0.000,31.294,26.000,2.000,2026.000,9.000,56.000,18.000
