32.000,417.364,1017.886,16.880,1.223,978.163,40.001,448695.047,0.000,0.000,0.000,0.000,8.000,0.005,49.223,0.000,0.009,-0.633,19.817,0.000,31.983,49.206,64.465,0.008,-1.892,20.009,0.185,31.308,26.000,2.000,2026.000,9.000,46.000,28.000
32.000,417.461,1017.887,16.880,1.223,978.392,40.006,448747.808,0.000,0.000,0.000,0.000,8.000,0.005,49.205,0.000,0.009,-0.862,19.799,0.000,32.032,49.208,62.368,0.016,-1.353,20.002,0.074,31.287,26.000,2.000,2026.000,9.000,46.000,28.000
32.000,417.443,1017.887,16.880,1.223,978.349,40.005,448738.058,0.000,0.000,0.000,0.000,8.000,0.005,49.201,0.000,0.006,-0.714,19.795,0.000,32.029,49.202,63.161,0.013,-0.780,20.016,0.056,31.318,26.000,2.000,2026.000,9.000,46.000,29.000
32.000,417.388,1017.887,16.880,1.223,978.219,40.002,448708.268,0.000,0.000,0.000,0.000,8.000,0.005,49.214,0.000,0.006,-1.462,19.801,0.000,32.022,49.212,64.324,0.005,-0.633,20.015,0.039,31.297,26.000,2.000,2026.000,9.000,46.000,29.000
32.000,417.399,1017.888,16.880,1.223,978.245,40.003,448714.446,0.000,0.000,0.000,0.000,8.000,0.005,49.210,0.000,0.010,-1.025,19.804,0.000,32.022,49.195,63.586,0.004,-0.654,20.021,0.186,31.311,26.000,2.000,2026.000,9.000,46.000,30.000
32.000,417.418,1017.890,16.880,1.223,978.290,40.004,448725.179,0.000,0.000,0.000,0.000,8.000,0.005,49.210,0.000,0.018,-1.009,19.796,0.000,32.004,49.219,63.151,0.007,-1.707,20.013,0.191,31.301,26.000,2.000,2026.000,9.000,46.000,30.000
32.000,417.473,1017.889,16.880,1.223,978.420,40.006,448754.748,0.000,0.000,0.000,0.000,8.000,0.005,49.212,0.000,0.011,-0.616,19.780,0.000,31.994,49.213,63.709,0.004,-1.974,19.999,0.069,31.297,26.000,2.000,2026.000,9.000,46.000,31.000
32.000,417.483,1017.890,16.880,1.223,978.444,40.007,448760.384,0.000,0.000,0.000,0.000,8.000,0.005,49.208,0.000,0.007,-0.654,19.798,0.000,32.025,49.215,64.054,0.012,-1.478,20.009,0.095,31.280,26.000,2.000,2026.000,9.000,46.000,31.000
32.000,417.472,1017.889,16.880,1.223,978.418,40.006,448754.206,0.000,0.000,0.000,0.000,8.000,0.005,49.219,0.000,0.009,-1.669,19.781,0.000,32.008,49.206,62.625,0.012,-1.292,20.009,0.187,31.322,26.000,2.000,2026.000,9.000,46.000,32.000
32.000,417.456,1017.889,16.880,1.223,978.380,40.006,448745.540,0.000,0.000,0.000,0.000,8.000,0.005,49.200,0.000,0.003,-1.952,19.788,0.000,32.029,49.217,63.374,0.007,-1.014,19.995,0.180,31.304,26.000,2.000,2026.000,9.000,46.000,32.000
